IDNumber,data,AgeInMonths,Gender,ParentHighestEducation,Ethnicity,Region,QT1,QT2,QT4,QT5,QT6,QT7,QT10,QT11,QT12,QT13,QT14,QT15,QT17,QT18,QT19,QT20,QT21,QT23,QT25,QT26,QT27,QT28,QT30,QT31,QT32,QT33,QT34,QT35,QT37,QT39,QT41,QT43,QT45,QT46,QT47,QT48,QT49,QT50,QT51,QT54,QT55,QT56,QT57,QT60,QT62,QT65,QT66,QT67,QT68,QT69,QT71,QT72,QT73,QT74,QT75,QT76,QT77,QT78,QT79,QT81,QT83,QT85,QT86,QT87,QT89,QT91,QT92,QT93,QT94,QT95,QT96,QT97,QT98,QT100,QT101,QT103,QT105,QT106,QT107,QT108,age_range,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
700292,Qual,4,Female,Some college or associate degree,Hispanic,south,1,1,2,2,3,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,03.5 to 10 mo,79,16,11,15,13,13,10,17,11,45,48,37,49,47,44,40,58,39
700293,Qual,9,Male,Some college or associate degree,MultiRacial,northeast,1,2,2,2,3,2,1,1,2,2,2,2,1,3,2,1,1,1,2,3,2,1,2,3,1,1,1,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2,1,2,2,3,1,2,2,1,1,1,3,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,03.5 to 10 mo,96,18,18,16,16,18,13,15,15,55,54,57,52,57,57,53,52,51
700294,Qual,7,Male,High school graduate (including GED),Hispanic,northeast,3,2,1,1,3,1,2,1,4,3,2,1,2,4,1,2,1,1,1,2,2,3,2,3,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,4,1,2,1,3,2,4,3,1,1,2,1,3,1,4,3,2,2,3,1,2,4,1,2,2,1,1,1,2,2,1,2,1,1,1,2,2,1,3,03.5 to 10 mo,110,21,17,18,14,22,22,17,16,63,61,55,57,51,66,75,58,54
700295,Qual,7,Female,High school graduate (including GED),Black,northeast,1,1,1,1,1,1,1,1,4,4,1,2,2,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,2,1,1,1,4,1,1,2,2,2,4,4,3,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,03.5 to 10 mo,95,16,19,12,17,25,10,12,10,55,48,59,40,60,71,40,42,36
700296,Qual,6,Female,High school graduate (including GED),Black,south,1,3,1,1,3,1,1,1,2,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,3,1,1,1,4,1,1,2,3,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,03.5 to 10 mo,83,15,13,15,16,12,13,14,12,48,46,44,49,57,40,53,49,43
700297,Qual,4,Male,Some college or associate degree,MultiRacial,west,1,1,1,2,3,1,2,2,4,4,4,4,2,4,3,3,3,1,2,4,3,1,2,3,1,3,2,1,4,3,1,1,2,4,1,1,1,1,1,2,2,4,1,1,1,3,2,2,3,1,1,1,1,1,1,1,2,3,3,1,2,2,3,2,1,1,1,3,3,1,1,1,1,1,2,1,2,1,1,2,03.5 to 10 mo,122,21,30,23,15,20,15,19,13,68,61,75,67,54,62,60,63,46
700298,Qual,7,Male,Some college or associate degree,Asian,midwest,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,03.5 to 10 mo,64,10,10,10,10,12,11,11,10,34,27,33,32,35,40,45,38,36
700616,Qual,23,Female,High school graduate (including GED),MultiRacial,midwest,1,1,3,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,4,2,1,3,4,3,4,4,1,3,1,2,1,2,4,2,1,2,1,3,1,1,4,1,1,1,2,2,2,3,4,3,1,4,4,4,3,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,3,4,1,2,3,11 to 31.5 mo,122,14,17,26,19,21,29,10,26,68,42,55,72,65,64,75,34,73
700617,Qual,20,Female,Some college or associate degree,MultiRacial,midwest,2,2,3,2,1,3,3,2,2,2,3,3,2,4,1,2,2,1,1,2,2,2,2,1,2,2,2,2,3,3,2,1,3,3,2,1,1,2,2,1,2,3,2,1,3,1,2,4,2,1,1,2,1,1,2,2,3,1,3,2,3,2,3,3,2,2,2,3,2,2,1,1,1,2,3,1,2,1,2,2,11 to 31.5 mo,123,22,21,21,18,21,18,24,16,69,63,63,63,63,64,68,73,54
700618,Qual,16,Male,High school graduate (including GED),Black,south,1,1,1,2,2,1,1,1,4,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,2,1,1,1,1,1,2,4,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,11 to 31.5 mo,79,18,11,10,16,18,11,13,13,45,54,37,32,57,57,45,46,46
700619,Qual,17,Female,Some college or associate degree,MultiRacial,midwest,1,2,2,1,1,1,2,2,3,3,1,2,2,4,2,2,2,2,2,2,1,2,2,1,2,3,2,2,2,3,4,2,2,3,2,1,2,2,1,2,2,2,2,2,3,3,2,3,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,3,4,4,2,2,2,2,3,2,1,2,3,2,4,11 to 31.5 mo,125,18,21,20,21,23,17,23,23,69,54,63,61,70,67,66,71,68
700620,Qual,13,Female,High school graduate (including GED),White,west,3,3,1,1,1,1,1,1,2,2,1,1,1,3,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,1,1,2,1,2,2,2,1,2,1,1,2,11 to 31.5 mo,76,16,13,15,12,12,10,14,16,43,48,44,49,44,40,40,49,54
700621,Qual,17,Female,High school graduate (including GED),MultiRacial,south,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,11 to 31.5 mo,67,14,11,11,11,13,10,11,11,36,42,37,36,40,44,40,38,39
700622,Qual,13,Male,Some college or associate degree,White,midwest,3,2,2,2,2,2,2,2,4,4,2,2,1,2,1,2,1,1,2,2,1,3,3,2,1,1,1,1,2,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,11 to 31.5 mo,79,25,16,18,12,11,10,12,11,45,68,52,57,44,37,40,42,39
700623,Qual,21,Male,Some college or associate degree,White,south,1,1,1,2,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,11 to 31.5 mo,73,14,12,13,11,15,11,11,11,41,42,40,43,40,50,45,38,39
700624,Qual,30,Female,Some college or associate degree,Other,west,4,4,3,3,3,3,2,2,3,2,1,2,2,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,2,1,3,2,1,4,2,2,2,1,1,1,2,1,2,1,2,3,2,2,2,1,2,2,11 to 31.5 mo,90,29,14,14,15,14,16,17,19,52,75,47,46,54,47,63,58,61
700625,Qual,19,Female,High school graduate (including GED),White,midwest,1,2,1,1,1,1,1,1,3,3,2,1,1,3,1,2,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11 to 31.5 mo,72,15,14,14,12,11,10,11,10,40,46,47,46,44,37,40,38,36
700626,Qual,14,Male,Some college or associate degree,White,northeast,2,2,1,2,2,1,2,2,3,3,3,3,1,4,4,4,2,2,2,4,4,2,1,2,3,3,3,1,4,2,4,4,2,4,2,1,3,2,4,1,3,3,1,1,2,2,2,2,2,1,4,2,1,1,1,1,1,1,2,1,2,4,2,2,2,4,3,4,3,4,3,3,4,3,3,3,2,3,4,4,11 to 31.5 mo,145,20,29,25,27,19,15,30,32,75,58,75,70,75,59,60,75,75
700627,Qual,19,Male,Some college or associate degree,White,south,4,1,2,2,1,2,1,2,2,2,1,1,1,3,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,11 to 31.5 mo,72,19,12,12,11,13,12,12,13,40,56,40,40,40,44,49,42,46
700628,Qual,20,Male,High school graduate (including GED),White,south,3,1,1,1,1,1,1,3,4,4,1,1,2,3,1,2,1,1,1,1,1,2,1,1,3,4,1,1,1,2,1,1,2,4,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,2,3,1,1,1,1,1,11 to 31.5 mo,85,20,14,17,14,14,12,14,14,49,58,47,54,51,47,49,49,49
700629,Qual,22,Female,Some college or associate degree,Black,northeast,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,3,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,11 to 31.5 mo,82,11,16,12,10,15,17,12,15,47,32,52,40,35,50,66,42,51
700630,Qual,11,Female,Some college or associate degree,MultiRacial,south,1,1,1,1,1,1,1,1,3,3,2,1,1,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,3,3,1,4,1,1,1,4,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,11 to 31.5 mo,80,14,13,13,20,13,10,11,11,46,42,44,43,67,44,40,38,39
700631,Qual,10,Male,High school graduate (including GED),Black,west,2,2,1,3,2,3,1,2,1,3,2,4,2,2,2,2,2,1,2,4,2,2,2,4,2,2,2,2,2,2,1,3,4,2,1,2,1,2,1,2,1,4,2,2,2,2,1,1,1,1,2,1,1,1,1,3,3,2,1,2,1,2,4,2,2,2,2,1,2,3,2,1,2,1,2,1,1,2,1,2,03.5 to 10 mo,119,20,23,22,19,17,17,21,15,67,58,67,65,65,55,66,67,51
700632,Qual,15,Male,High school graduate (including GED),White,west,2,1,2,2,3,2,2,2,2,2,2,2,2,3,2,2,1,1,2,3,1,2,2,1,1,2,1,1,2,3,1,2,2,2,2,3,1,1,1,2,2,4,1,2,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,3,1,2,2,1,2,2,2,1,3,1,2,2,3,3,2,3,2,2,11 to 31.5 mo,103,20,20,16,17,18,15,17,23,59,58,61,52,60,57,60,58,68
700633,Qual,22,Male,Some college or associate degree,Black,midwest,1,1,1,1,1,1,1,2,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,11 to 31.5 mo,73,13,12,13,12,14,11,11,13,41,39,40,43,44,47,45,38,46
700634,Qual,24,Female,High school graduate (including GED),Black,south,1,1,1,1,1,1,2,1,2,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,2,3,2,3,3,2,2,2,2,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,11 to 31.5 mo,83,13,13,11,10,13,22,14,11,48,39,44,36,35,44,75,49,39
700635,Qual,23,Male,Some college or associate degree,White,midwest,2,2,2,2,2,1,2,1,3,3,1,2,1,1,1,1,1,1,1,3,1,2,1,2,2,2,1,1,2,3,2,1,1,3,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,11 to 31.5 mo,86,20,13,17,16,14,11,15,12,49,58,44,54,57,47,45,52,43
700636,Qual,15,Female,High school graduate (including GED),White,south,2,3,1,2,3,1,1,2,3,3,2,1,3,3,3,2,3,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,11 to 31.5 mo,86,21,21,13,11,12,13,16,16,49,61,63,43,40,40,53,55,54
700637,Qual,18,Female,High school graduate (including GED),Hispanic,northeast,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,11 to 31.5 mo,67,11,11,10,12,12,11,11,13,36,32,37,32,44,40,45,38,46
700638,Qual,10,Female,High school graduate (including GED),White,south,1,1,1,1,2,1,1,1,2,2,1,2,2,4,1,2,2,1,2,3,1,1,2,4,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,3,4,1,1,1,2,1,1,2,3,1,1,3,2,3,1,1,1,1,03.5 to 10 mo,94,13,20,17,13,16,11,17,17,54,39,61,54,47,52,45,58,56
700640,Qual,20,Male,High school graduate (including GED),White,northeast,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,11 to 31.5 mo,73,13,13,12,12,10,12,14,10,41,39,44,40,44,33,49,49,36
700641,Qual,25,Female,High school graduate (including GED),White,south,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,1,2,1,1,1,1,1,1,1,3,1,1,2,1,3,1,2,2,1,2,1,1,1,4,3,3,4,1,1,1,2,11 to 31.5 mo,84,12,10,14,12,19,13,16,21,48,36,33,46,44,59,53,55,64
700642,Qual,15,Female,Some college or associate degree,White,midwest,1,4,1,1,2,1,1,2,4,4,3,1,1,3,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,4,2,1,1,1,1,1,1,4,1,1,2,1,1,1,1,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,1,3,2,4,1,3,3,1,11 to 31.5 mo,89,21,15,15,14,19,10,16,23,51,61,49,49,51,59,40,55,68
700643,Qual,23,Female,Some college or associate degree,Hispanic,south,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11 to 31.5 mo,67,10,11,11,10,14,10,11,10,36,27,37,36,35,47,40,38,36
700644,Qual,18,Female,High school graduate (including GED),White,northeast,2,3,2,2,3,2,2,2,2,2,1,2,2,2,1,2,2,1,1,3,2,2,2,1,1,1,1,1,2,2,1,1,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,2,1,2,1,3,2,2,2,2,2,3,2,1,2,2,2,11 to 31.5 mo,91,22,17,15,14,13,16,16,20,52,63,55,49,51,44,63,55,63
700645,Qual,20,Female,Some college or associate degree,Hispanic,midwest,2,3,1,1,3,1,1,2,2,2,2,2,2,3,2,2,1,1,1,1,1,2,2,1,2,3,1,1,1,2,2,1,1,2,1,2,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1,2,11 to 31.5 mo,89,18,17,16,14,13,14,15,16,51,54,55,52,51,44,56,52,54
700646,Qual,16,Female,Some college or associate degree,Hispanic,south,3,3,3,3,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,3,1,1,1,1,1,1,2,4,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,11 to 31.5 mo,82,21,12,13,12,20,11,14,10,47,61,40,43,44,62,45,49,36
700647,Qual,20,Male,High school graduate (including GED),Hispanic,south,2,3,3,3,3,3,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11 to 31.5 mo,64,23,12,10,10,12,10,10,10,34,65,40,32,35,40,40,34,36
700648,Qual,16,Male,High school graduate (including GED),White,south,1,3,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,1,2,3,2,2,3,2,2,1,1,1,2,2,2,3,2,4,2,1,1,2,2,1,3,3,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,4,1,2,1,2,2,1,1,1,1,1,3,2,4,11 to 31.5 mo,106,16,21,18,20,18,12,17,18,61,48,63,57,67,57,49,58,58
700649,Qual,15,Female,Some college or associate degree,White,midwest,2,3,2,3,3,2,2,2,3,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,3,2,1,2,1,2,2,2,2,2,1,2,3,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,11 to 31.5 mo,115,24,18,21,18,19,17,22,21,65,67,57,63,63,59,66,69,64
700650,Qual,19,Male,High school graduate (including GED),White,south,2,2,1,2,2,2,1,1,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,11 to 31.5 mo,72,18,13,13,12,11,10,13,12,40,54,44,43,44,37,40,46,43
700651,Qual,10,Female,Some college or associate degree,White,midwest,4,1,1,1,2,4,1,3,2,1,1,4,2,1,1,4,4,1,1,3,1,1,1,4,1,2,2,2,1,1,1,1,4,4,1,4,1,1,1,1,3,4,2,1,1,2,1,2,4,4,4,3,4,1,1,4,1,1,3,2,1,1,1,2,1,1,4,3,4,1,2,1,2,1,3,3,1,1,1,1,03.5 to 10 mo,124,20,22,16,19,24,24,19,16,69,58,65,52,65,69,75,63,54
700652,Qual,10,Female,Some college or associate degree,Hispanic,south,1,1,1,1,3,1,1,1,3,2,2,1,1,4,1,2,1,1,1,2,1,1,2,2,1,4,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,2,03.5 to 10 mo,87,15,16,15,12,18,10,16,13,50,46,52,49,44,57,40,55,46
700653,Qual,15,Male,Some college or associate degree,Hispanic,south,2,2,2,1,1,1,2,2,2,3,1,2,1,2,1,2,2,1,1,4,4,1,2,3,3,2,1,1,2,1,4,1,2,3,2,4,2,4,1,2,3,3,2,2,2,2,1,1,2,1,2,3,1,1,1,1,1,1,2,1,2,3,2,2,1,3,2,2,3,2,1,1,1,1,2,1,1,2,2,2,11 to 31.5 mo,117,18,17,20,25,19,14,22,14,66,54,55,61,75,59,56,69,49
700654,Qual,28,Male,Did not complete high school (no diploma),Hispanic,midwest,2,2,1,1,2,1,1,2,3,4,2,1,2,3,1,2,1,1,2,3,2,1,1,3,1,1,1,1,2,2,2,2,2,4,1,1,1,1,1,1,2,1,1,1,1,4,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,3,2,4,1,4,1,1,1,3,2,2,3,2,1,2,2,1,4,11 to 31.5 mo,96,19,18,15,16,16,12,19,22,55,56,57,49,57,52,49,63,66
700656,Qual,22,Male,Some college or associate degree,White,northeast,2,1,1,2,2,1,2,2,2,2,1,1,1,4,1,2,2,1,1,2,1,2,2,3,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1,1,2,1,1,1,3,1,1,1,1,1,1,2,1,3,1,2,2,1,1,1,1,1,1,1,1,2,4,3,2,2,2,1,2,2,3,1,1,2,2,4,11 to 31.5 mo,93,17,16,16,15,13,15,18,20,54,51,52,52,54,44,60,60,63
700657,Qual,29,Female,High school graduate (including GED),White,midwest,1,1,1,1,1,1,4,4,4,4,1,1,1,4,3,1,1,1,4,4,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,4,4,2,1,1,4,1,1,3,1,3,1,1,1,1,1,3,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11 to 31.5 mo,95,22,21,12,12,22,14,14,10,55,63,63,40,44,66,56,49,36
700658,Qual,10,Male,Some college or associate degree,White,northeast,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,03.5 to 10 mo,68,14,10,12,11,14,10,11,11,37,42,33,40,40,47,40,38,39
700659,Qual,23,Male,High school graduate (including GED),White,midwest,1,1,1,1,1,1,1,2,2,2,1,2,2,4,1,2,2,2,1,2,1,1,2,3,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,1,3,1,2,1,1,1,1,1,1,1,1,2,11 to 31.5 mo,90,13,19,17,11,13,14,16,12,52,39,59,54,40,44,56,55,43
700660,Qual,30,Male,High school graduate (including GED),White,south,4,4,4,3,3,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,3,2,2,11 to 31.5 mo,75,26,11,11,11,18,10,14,20,42,70,37,36,40,57,40,49,63
700661,Qual,20,Female,High school graduate (including GED),White,south,2,3,1,1,2,2,1,1,4,2,3,2,2,4,1,2,1,1,1,2,3,2,1,1,1,2,2,1,3,1,2,1,3,4,1,1,2,1,1,2,1,4,1,1,2,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,1,1,1,2,2,1,2,1,2,11 to 31.5 mo,96,19,19,17,18,18,10,14,15,55,56,59,54,63,57,40,49,51
700662,Qual,17,Male,High school graduate (including GED),Black,midwest,3,2,2,1,1,1,1,1,1,1,3,2,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,2,1,1,1,1,1,11 to 31.5 mo,87,14,17,14,15,13,16,12,13,50,42,55,46,54,44,63,42,46
700663,Qual,10,Male,Some college or associate degree,White,west,2,2,1,2,2,1,1,1,1,1,1,1,1,3,1,2,2,1,1,1,1,2,1,4,1,3,1,1,3,2,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,2,1,3,2,1,3,1,2,1,2,2,1,3,1,2,1,2,3,2,1,2,1,1,2,03.5 to 10 mo,92,14,14,19,11,15,16,17,17,53,42,47,59,40,50,63,58,56
700664,Qual,22,Male,Some college or associate degree,Black,south,1,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,3,1,2,3,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11 to 31.5 mo,78,13,14,14,16,14,10,10,10,44,39,47,46,57,47,40,34,36
700665,Qual,20,Male,Some college or associate degree,Black,midwest,1,2,1,1,2,1,2,2,2,2,1,1,1,4,1,2,2,1,2,3,2,2,1,1,1,2,2,1,2,2,2,1,1,4,1,1,1,1,1,1,2,3,1,1,2,2,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,2,11 to 31.5 mo,89,16,18,16,14,17,11,13,13,51,48,57,52,51,55,45,46,46
700666,Qual,15,Male,High school graduate (including GED),Hispanic,west,1,1,2,4,3,3,2,2,3,3,1,1,2,2,2,2,2,1,1,2,2,2,2,3,2,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,3,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,4,1,1,2,1,2,1,1,2,1,2,11 to 31.5 mo,96,24,16,18,18,17,12,15,14,55,67,52,57,63,55,49,52,49
700667,Qual,10,Female,Some college or associate degree,White,south,4,4,1,1,4,2,1,1,1,1,1,1,2,4,1,4,1,1,1,1,1,1,4,1,3,1,1,1,3,2,1,1,4,3,1,1,1,1,1,1,1,3,1,1,2,4,1,1,1,1,4,2,1,1,4,2,2,1,4,1,1,1,1,3,1,1,1,1,4,4,4,4,1,1,4,1,1,4,1,1,03.5 to 10 mo,106,20,17,18,15,16,22,18,22,61,58,55,57,54,52,75,60,66
